Position,weekday
"119.564606,18.513685,to",6
"119.680061,18.612143,to",6
"119.795853,18.71077,to",6
"119.911476,18.809059,to",6
"120.032646,18.911865,to",6
"120.154778,19.015285,to",6
"120.271942,19.114288,to",6
"120.39505,19.218109,to",6
"120.513741,19.317993,to",6
"120.632027,19.417311,to",6
"120.756027,19.521261,to",6
"120.87413,19.620047,to",6
"120.997437,19.722977,to",6
"121.122421,19.82711,to",6
"121.241173,19.925848,to",6
"121.365669,20.029055,to",6
"121.485016,20.127884,to",6
"121.608269,20.229647,to",6
"121.779404,20.370653,to",6
"121.985077,20.539536,to",6
"122.575813,21.042068,to",6
"122.665352,21.166946,to",6
"122.757332,21.298141,to",6
"122.845406,21.42441,to",6
"122.932518,21.548859,to",6
"123.021851,21.676304,to",6
"123.111626,21.803997,to",6
"123.201141,21.931131,to",6
"123.291069,22.058546,to",6
"123.381111,22.185425,to",6
"123.418579,22.227343,to",6
"123.542229,22.341816,to",6
"123.658867,22.451614,to",6
"123.775787,22.560797,to",6
"123.893532,22.67066,to",6
"123.911552,22.687454,to",6
"124.072449,22.837143,to",6
"124.176331,22.93354,to",6
"124.190826,22.946995,to",6
"124.200539,22.955978,to",6
"124.223228,22.976974,to",6
"124.346313,23.090794,to",6
"124.468636,23.203684,to",6
"124.598145,23.32283,to",6
"124.718071,23.432907,to",6
"124.761093,23.47229,to",6
"124.935226,23.631453,to",6
"124.94912,23.644161,to",6
"125.072456,23.756538,to",6
"125.099609,23.78121,to",6
"125.174957,23.849689,to",6
"125.187477,23.861069,to",6
"125.20211,23.874315,to",6
"125.46936,24.116108,to",6
"125.61721,24.249294,to",6
"125.75724,24.375,to",6
"125.883125,24.487747,to",6
"126.002716,24.594524,to",6
"126.126724,24.70504,to",6
"126.248253,24.812948,to",6
"126.371613,24.922211,to",6
"126.496269,25.032349,to",6
"126.620644,25.141933,to",6
"126.743149,25.249607,to",6
"126.869102,25.35997,to",6
"126.994781,25.469788,to",6
"127.122444,25.580978,to",6
"127.24823,25.690247,to",6
"127.375336,25.800367,to",6
"127.501312,25.909241,to",6
"127.62812,26.018417,to",6
"127.754829,26.127274,to",6
"127.881866,26.236097,to",6
"128.010773,26.346222,to",6
"128.138611,26.455032,to",6
"128.27092,26.567322,to",6
"128.401306,26.677689,to",6
"128.529984,26.78627,to",6
"128.636124,26.875584,to",6
"128.828384,27.035957,to",6
"128.963745,27.144058,to",6
"129.096954,27.250982,to",6
"129.233231,27.360006,to",6
"129.367584,27.467148,to",6
"129.40921,27.50029,to",6
"129.607422,27.657623,to",6
"129.69899,27.730003,to",6
"129.968689,27.94249,to",6
"130.936722,28.693682,to",6
"131.103622,28.821421,to",6
"131.306274,28.975882,to",6
"131.418457,29.061073,to",6
"131.619766,29.213251,to",6
"131.768326,29.325119,to",6
"131.910797,29.432001,to",6
"132.053452,29.538652,to",6
"132.14566,29.607376,to",6
"132.345535,29.755783,to",6
"132.488937,29.861801,to",6
"132.634583,29.969168,to",6
"132.789612,30.082941,to",6
"132.936707,30.190523,to",6
"132.964294,30.210634,to",6
"133.078049,30.293497,to",6
"133.341125,30.484175,to",6
"133.493256,30.593857,to",6
"133.606873,30.675505,to",6
"133.843353,30.844627,to",6
"133.862198,30.858082,to",6
"134.186798,31.088516,to",6
"134.201172,31.098679,to",6
"134.466629,31.285583,to",6
"134.503967,31.311827,to",6
"134.811798,31.526712,to",6
"134.968033,31.635178,to",6
"135.040283,31.685165,to",6
"135.249664,31.829498,to",6
"135.414459,31.940701,to",6
"135.571182,32.042557,to",6
"135.726471,32.144073,to",6
"135.877441,32.242268,to",6
"136.03743,32.345844,to",6
"136.19548,32.447662,to",6
"136.36676,32.540497,to",6
"136.53035,32.626648,to",6
"136.707977,32.719334,to",6
"136.882568,32.810074,to",6
"137.055161,32.899429,to",6
"137.225769,32.98732,to",6
"137.406174,33.079788,to",6
"137.587509,33.172195,to",6
"137.763779,33.261612,to",6
"137.938782,33.350052,to",6
"138.110077,33.436146,to",6
"138.29068,33.52652,to",6
"138.464478,33.613091,to",6
"138.639618,33.699818,to",6
"138.815628,33.786591,to",6
"138.993759,33.87397,to",6
"139.170563,33.960278,to",6
"139.344971,34.044907,to",6
"139.51886,34.128983,to",6
"139.684433,34.21669,to",6
"139.848511,34.302994,to",6
"140.018463,34.391582,to",6
"140.187149,34.479099,to",6
"140.356918,34.566807,to",6
"140.526581,34.653904,to",6
"140.688232,34.737514,to",6
"140.766846,34.788254,to",6
"140.908234,34.90147,to",6
"141.043518,35.008724,to",6
"141.175781,35.113632,to",6
"141.319138,35.226871,to",6
"141.472168,35.34716,to",6
"141.503281,35.37149,to",6
"141.701019,35.525921,to",6
"141.832748,35.628342,to",6
"141.968369,35.73336,to",6
"142.099045,35.834145,to",6
"142.243652,35.945068,to",6
"142.387024,36.054756,to",6
"142.526688,36.160988,to",6
"142.662964,36.264378,to",6
"142.744217,36.325745,to",6
"142.952499,36.4823,to",6
"143.096634,36.59034,to",6
"143.123306,36.610245,to",6
"143.33255,36.765656,to",6
"143.448242,36.851357,to",6
"144.449005,37.579147,to",6
"144.471466,37.595215,to",6
"144.670364,37.737198,to",6
"144.80249,37.830956,to",6
"144.926086,37.918335,to",6
"145.091904,38.034946,to",6
"161.356323,48.643658,to",7
"163.103424,49.418335,to",7
"164.87941,50.154305,to",7
"165.50621,50.404713,to",7
"166.733994,50.902878,to",7
"168.280258,51.46962,to",7
"168.48671,51.544498,to",7
"168.568802,51.574108,to",7
"168.868988,51.681519,to",7
"169.086197,51.758469,to",7
"169.295731,51.832005,to",7
"169.513168,51.907791,to",7
"169.723465,51.980415,to",7
"169.933624,52.052353,to",7
"170.151978,52.126465,to",7
"170.363388,52.197601,to",7
"170.571823,52.271667,to",7
"170.775955,52.363586,to",7
"170.973953,52.451431,to",7
"171.170883,52.538498,to",7
"171.367188,52.624603,to",7
"171.574783,52.71492,to",7
"171.772018,52.80006,to",7
"171.967926,52.883972,to",7
"172.177658,52.973095,to",7
"172.375885,53.056656,to",7
"172.586411,53.144638,to",7
"172.783859,53.226562,to",7
"172.993637,53.312832,to",7
"173.194366,53.394745,to",7
"173.406189,53.480469,to",7
"173.612869,53.559814,to",7
"173.818085,53.638142,to",7
"174.024734,53.716629,to",7
"174.242844,53.798538,to",7
"174.451279,53.876312,to",7
"174.660568,53.953625,to",7
"174.883667,54.035385,to",7
"175.098846,54.113525,to",7
"175.314407,54.191208,to",7
"175.528961,54.267807,to",7
"175.750122,54.346012,to",7
"175.975342,54.42506,to",7
"176.195908,54.501682,to",7
"178.616669,55.299999,to",7
"-179.133331,55.966667,to",7
"-176.816666,56.583332,to",7
"-168.383331,58.433334,to",7
"-168.119431,58.486774,to",7
"-167.586853,58.599419,to",7
"-167.310471,58.652649,to",7
"-167.035645,58.704254,to",7
"-166.586609,58.784817,to",7
"-166.490891,58.801895,to",7
"-166.083252,58.873627,to",7
"-165.794769,58.923981,to",7
"-165.500519,58.976212,to",7
"-165.22197,59.024372,to",7
"-164.924286,59.07518,to",7
"-164.643204,59.122318,to",7
"-164.346039,59.171402,to",7
"-164.042175,59.220684,to",7
"-163.744446,59.268219,to",7
"-163.448181,59.314682,to",7
"-163.162415,59.358665,to",7
"-162.858124,59.406143,to",7
"-162.556839,59.458332,to",7
"-162.25528,59.508144,to",7
"-161.954193,59.557117,to",7
"-161.656219,59.604767,to",7
"-161.362732,59.650921,to",7
"-161.199554,59.676224,to",7
"-160.770142,59.741695,to",7
"-160.472626,59.786087,to",7
"-160.399658,59.79689,to",7
"-159.958374,59.860931,to",7
"-159.656631,59.903793,to",7
"-159.351379,59.946342,to",7
"-159.047699,59.987865,to",7
"-158.745911,60.028336,to",7
"-158.436966,60.068939,to",7
"-158.131714,60.108204,to",7
"-157.819092,60.147633,to",7
"-157.500488,60.18697,to",7
"-157.182251,60.225403,to",7
"-156.876724,60.261501,to",7
"-156.661209,60.286453,to",7
"-156.296112,60.326035,to",7
"-156.038696,60.353691,to",7
"-155.536957,60.439957,to",7
"-155.228973,60.482903,to",7
"-154.914978,60.525822,to",7
"-154.617218,60.565796,to",7
"-154.311707,60.605846,to",7
"-154.009567,60.64476,to",7
"-153.702362,60.68354,to",7
"-153.393951,60.721577,to",7
"-153.087616,60.75877,to",7
"-152.781662,60.794941,to",7
"-152.473099,60.83075,to",7
"-152.16452,60.865723,to",7
"-151.853592,60.900192,to",7
"-151.545807,60.933529,to",7
"-151.235535,60.966301,to",7
"-150.926743,60.998234,to",7
"-150.618637,61.029194,to",7
"-150.309052,61.059769,to",7
"-149.979568,61.091217,to",7
"-149.673615,61.119781,to",7
"-149.365112,61.147751,to",7
"-149.060471,61.174667,to",7
"-148.755188,61.200924,to",7
"-148.445984,61.226761,to",7
"-148.116501,61.253494,to",7
"-147.801926,61.278152,to",7
"-147.500504,61.301151,to",7
"-147.202652,61.32317,to",7
"-146.877747,61.346352,to",7
"-146.58136,61.366837,to",7
"-146.260376,61.388248,to",7
"-145.941467,61.408733,to",7
"-145.647522,61.426987,to",7
"-145.350784,61.444565,to",7
"-145.045425,61.462189,to",7
"-144.7285,61.479679,to",7
"-144.341904,61.499954,to",7
"-144.028793,61.515518,to",7
"-143.717651,61.530281,to",7
"-143.403763,61.544403,to",7
"-143.094986,61.557652,to",7
"-142.790192,61.570038,to",7
"-142.485046,61.581673,to",7
"-142.18129,61.592709,to",7
"-141.874893,61.602997,to",7
"-141.568848,61.61261,to",7
"-141.263123,61.621616,to",7
"-140.953018,61.617188,to",7
"-140.651352,61.583538,to",7
"-140.350952,61.541733,to",7
"-140.04628,61.498344,to",7
"-139.751587,61.455517,to",7
"-139.461777,61.412643,to",7
"-139.38089,61.400528,to",7
"-139.030746,61.344986,to",7
"-138.503403,61.314976,to",7
"-138.147583,61.33548,to",7
"-137.845352,61.332481,to",7
"-137.551285,61.328979,to",7
"-137.249451,61.324661,to",7
"-136.940857,61.31955,to",7
"-136.631958,61.31369,to",7
"-136.325714,61.30719,to",7
"-136.021011,61.300034,to",7
"-135.719894,61.292358,to",7
"-135.426208,61.28421,to",7
"-135.125122,61.275173,to",7
"-134.8293,61.265583,to",7
"-134.524536,61.255112,to",7
"-134.236252,61.244568,to",7
"-133.927811,61.232487,to",7
"-133.627014,61.220104,to",7
"-133.334351,61.207394,to",7
"-133.039825,61.193939,to",7
"-132.739853,61.179565,to",7
"-126.170403,60.692047,to",7
"-125.859467,60.660507,to",7
"-125.536507,60.626953,to",7
"-125.127312,60.583221,to",7
"-124.829597,60.550552,to",7
"-124.540825,60.518143,to",7
"-124.249596,60.484772,to",7
"-123.960922,60.450989,to",7
"-123.668739,60.416107,to",7
"-123.376465,60.380493,to",7
"-123.090439,60.344925,to",7
"-122.808868,60.309219,to",7
"-122.515556,60.271362,to",7
"-122.230553,60.233799,to",7
"-121.941803,60.195099,to",7
"-121.659378,60.156509,to",7
"-121.37487,60.116913,to",7
"-121.098175,60.077805,to",7
"-120.813606,60.036793,to",7
"-120.528732,59.995056,to",7
"-120.246689,59.953091,to",7
"-119.967133,59.910645,to",7
"-119.686951,59.867527,to",7
"-119.411774,59.824402,to",7
"-119.132431,59.78001,to",7
"-118.853027,59.734818,to",7
"-118.586617,59.691093,to",7
"-118.302109,59.643658,to",7
"-118.023468,59.5965,to",7
"-117.748909,59.549297,to",7
"-117.474625,59.501442,to",7
"-117.199966,59.452793,to",7
"-116.928055,59.403915,to",7
"-116.661987,59.355423,to",7
"-116.393005,59.300446,to",7
"-116.119141,59.242798,to",7
"-115.83078,59.181793,to",7
"-115.697113,59.153275,to",7
"-115.382629,59.085251,to",7
"-115.167595,59.038155,to",7
"-114.773712,58.950714,to",7
"-114.506287,58.890335,to",7
"-114.237213,58.828808,to",7
"-113.970612,58.767124,to",7
"-113.704063,58.704666,to",7
"-113.439331,58.641853,to",7
"-113.175659,58.578506,to",7
"-112.912605,58.514603,to",7
"-112.649231,58.449734,to",7
"-112.388634,58.384872,to",7
"-112.129211,58.31955,to",7
"-111.871208,58.253677,to",7
"-111.613205,58.18721,to",7
"-111.356361,58.120193,to",7
"-111.098442,58.052124,to",7
"-110.834419,57.981628,to",7
"-110.579956,57.912891,to",7
"-110.318771,57.841553,to",7
"-110.063339,57.770966,to",7
"-109.807999,57.697914,to",7
"-109.564171,57.625805,to",7
"-109.310532,57.550552,to",7
"-109.057472,57.474602,to",7
"-108.806366,57.398392,to",7
"-108.55777,57.322144,to",7
"-108.315582,57.247101,to",7
"-108.068787,57.169731,to",7
"-107.830727,57.094437,to",7
"-107.588844,57.017136,to",7
"-107.335571,56.935364,to",7
"-107.089584,56.855087,to",7
"-106.846329,56.774826,to",7
"-106.610977,56.696438,to",7
"-106.36644,56.614223,to",7
"-106.127159,56.532898,to",7
"-105.887863,56.450779,to",7
"-105.649529,56.368149,to",7
"-105.406075,56.282913,to",7
"-105.178299,56.202377,to",7
"-105.042694,56.154053,to",7
"-104.681511,56.010185,to",7
"-104.495422,55.936207,to",7
"-104.299782,55.859852,to",7
"-103.90345,55.737442,to",7
"-103.667847,55.648823,to",7
"-103.435028,55.560425,to",7
"-103.211723,55.474777,to",7
"-102.988503,55.388412,to",7
"-102.758278,55.298584,to",7
"-102.538811,55.21207,to",7
"-102.31942,55.124878,to",7
"-102.106125,55.039352,to",7
"-101.889786,54.951843,to",7
"-101.667976,54.861347,to",7
"-101.448921,54.77113,to",7
"-101.234573,54.682068,to",7
"-101.017593,54.59111,to",7
"-100.799225,54.498798,to",7
"-100.585495,54.40765,to",7
"-100.366486,54.313477,to",7
"-100.153252,54.220917,to",7
"-100.051315,54.176468,to",7
"-99.642456,53.997421,to",7
"-99.497276,53.932957,to",7
"-99.287766,53.839462,to",7
"-99.079796,53.745956,to",7
"-98.873238,53.65234,to",7
"-98.666595,53.557838,to",7
"-98.46489,53.464874,to",7
"-98.260101,53.369625,to",7
"-98.055336,53.273804,to",7
"-97.85083,53.177078,to",7
"-97.652367,53.082634,to",7
"-97.455795,52.988316,to",7
"-97.256775,52.892029,to",7
"-97.058167,52.795219,to",7
"-96.859077,52.697319,to",7
"-96.656876,52.597183,to",7
"-96.458313,52.498028,to",7
"-96.259621,52.398083,to",7
"-96.060371,52.29697,to",7
"-95.862541,52.195812,to",7
"-95.674828,52.099262,to",7
"-95.4832,51.999687,to",7
"-95.299301,51.903488,to",7
"-95.112686,51.805099,to",7
"-94.926628,51.706421,to",7
"-94.741638,51.607498,to",7
"-94.553223,51.506096,to",7
"-94.367508,51.405304,to",7
"-94.182663,51.304291,to",7
"-93.999863,51.20369,to",7
"-93.819046,51.103416,to",7
"-93.626175,51.0159,to",7
"-93.554077,50.98634,to",7
"-93.406754,50.924797,to",7
"-93.098068,50.795521,to",7
"-92.889107,50.707169,to",7
"-92.681778,50.618855,to",7
"-92.470985,50.528275,to",7
"-92.266304,50.439629,to",7
"-92.066246,50.35239,to",7
"-91.861969,50.262405,to",7
"-91.660423,50.173164,to",7
"-91.460533,50.083969,to",7
"-91.262268,49.994751,to",7
"-91.067551,49.906403,to",7
"-90.937523,49.847076,to",7
"-90.665642,49.719097,to",7
"-90.403748,49.600571,to",7
"-90.207329,49.508583,to",7
"-90.012253,49.416595,to",7
"-89.818512,49.324516,to",7
"-89.628014,49.233353,to",7
"-89.437454,49.141472,to",7
"-89.248451,49.049717,to",7
"-89.061165,48.958145,to",7
"-88.87455,48.866257,to",7
"-88.688751,48.77417,to",7
"-88.503403,48.681675,to",7
"-88.316978,48.587906,to",7
"-88.132828,48.49477,to",7
"-87.946136,48.39957,to",7
"-87.76442,48.306335,to",7
"-87.584381,48.213314,to",7
"-87.403931,48.119476,to",7
"-87.224617,48.025524,to",7
"-87.046928,47.931908,to",7
"-86.869583,47.83786,to",7
"-86.679733,47.750492,to",7
"-86.468033,47.664326,to",7
"-86.274506,47.584908,to",7
"-86.065727,47.498566,to",7
"-85.873367,47.418434,to",7
"-85.678642,47.336735,to",7
"-85.474548,47.250568,to",7
"-85.281723,47.168404,to",7
"-85.108063,47.093994,to",7
"-84.886757,46.998505,to",7
"-84.694565,46.914963,to",7
"-84.499664,46.82959,to",7
"-84.31176,46.746735,to",7
"-84.124992,46.663822,to",7
"-83.936096,46.579376,to",7
"-83.747681,46.494514,to",7
"-83.560333,46.409683,to",7
"-83.369682,46.322689,to",7
"-83.187859,46.23922,to",7
"-83.001244,46.152878,to",7
"-82.815903,46.066559,to",7
"-82.633873,45.981319,to",7
"-82.449379,45.894333,to",7
"-82.261002,45.804886,to",7
"-82.178604,45.76561,to",7
"-81.918526,45.640743,to",7
"-81.738213,45.553574,to",7
"-81.561325,45.467468,to",7
"-81.383972,45.380585,to",7
"-81.204071,45.291916,to",7
"-81.026718,45.203934,to",7
"-80.852814,45.117172,to",7
"-80.680847,45.030865,to",7
"-80.505722,44.942368,to",7
"-80.337723,44.856991,to",7
"-80.168152,44.770294,to",7
"-79.997215,44.682419,to",7
"-79.831284,44.596531,to",7
"-79.661736,44.508362,to",7
"-79.494522,44.420837,to",7
"-79.329857,44.334183,to",7
"-79.152115,44.240067,to",7
"-78.985184,44.151169,to",7
"-78.8218,44.063602,to",7
"-78.659874,43.976395,to",7
"-78.498146,43.888916,to",7
"-78.339485,43.802399,to",7
"-78.149345,43.698029,to",7
"-77.989006,43.609726,to",7
"-77.792274,43.500687,to",7
"-77.629257,43.409679,to",7
"-77.46077,43.315109,to",7
"-77.291443,43.219479,to",7
"-77.122452,43.123619,to",7
"-76.95092,43.025761,to",7
"-76.783318,42.929451,to",7
"-76.616417,42.83308,to",7
"-76.454048,42.73877,to",7
"-76.297241,42.647018,to",7
"-76.129639,42.548813,to",7
"-75.967903,42.453415,to",7
"-75.902946,42.41486,to",7
"-75.689499,42.287796,to",7
"-75.548172,42.202972,to",7
"-75.421524,42.126842,to",7
"-75.295609,42.054886,to",7
"-75.272827,42.046509,to",7
"-75.13192,41.993889,to",7
"-74.987373,41.939163,to",7
"-74.920181,41.913586,to",7
"-74.852028,41.887566,to",7
"-74.816643,41.870682,to",7
"-74.803482,41.86005,to",7
"-74.785851,41.840408,to",7
"-74.779625,41.833191,to",7
"-74.733749,41.784164,to",7
"-74.703476,41.752762,to",7
"-74.680817,41.729141,to",7
"-74.620804,41.665462,to",7
"-74.591545,41.634041,to",7
"-74.577492,41.619003,to",7
"-74.563583,41.604126,to",7
"-74.550224,41.58989,to",7
"-74.536179,41.574875,to",7
"-74.52301,41.560822,to",7
"-74.509598,41.546383,to",7
"-74.495796,41.531578,to",7
"-74.480598,41.515331,to",7
"-74.440361,41.472134,to",7
"-74.427376,41.458191,to",7
"-74.401138,41.428604,to",7
"-74.395859,41.416763,to",7
"-74.395004,41.408493,to",7
"-74.396217,41.40044,to",7
"-74.398727,41.393417,to",7
"-74.404655,41.381912,to",7
"-74.408531,41.374279,to",7
"-74.416809,41.356064,to",7
"-74.422852,41.341187,to",7
"-74.428314,41.327263,to",7
"-74.434433,41.311897,to",7
"-74.440308,41.297424,to",7
"-74.446602,41.282246,to",7
"-74.453186,41.266754,to",7
"-74.459091,41.252872,to",7
"-74.464523,41.240349,to",7
"-74.471924,41.222946,to",7
"-74.477127,41.210693,to",7
"-74.483498,41.195843,to",7
"-74.490486,41.179596,to",7
"-74.496666,41.165119,to",7
"-74.503113,41.149887,to",7
"-74.509277,41.135418,to",7
"-74.514397,41.120663,to",7
"-74.51458,41.108883,to",7
"-74.512024,41.10022,to",7
"-74.50769,41.092804,to",7
"-74.487114,41.075924,to",7
"-74.477051,41.071838,to",7
"-74.466766,41.069267,to",7
"-74.450287,41.067593,to",7
"-74.438614,41.067451,to",7
"-74.427132,41.067638,to",7
"-74.410896,41.067917,to",7
"-74.3825,41.068336,to",7
"-74.371338,41.068451,to",7
"-74.349731,41.068634,to",7
"-74.321075,41.06871,to",7
"-74.309509,41.068634,to",7
"-74.298912,41.06815,to",7
"-74.287292,41.066345,to",7
"-74.276733,41.063095,to",7
"-74.263489,41.055954,to",7
"-74.252869,41.046432,to",7
"-74.246788,41.039616,to",7
"-74.241486,41.033516,to",7
"-74.232559,41.023602,to",7
"-74.226257,41.016907,to",7
"-74.214211,41.004513,to",7
"-74.201538,40.99173,to",7
"-74.192505,40.982712,to",7
"-74.186432,40.976582,to",7
"-74.175354,40.965408,to",7
"-74.167114,40.956985,to",7
"-74.161774,40.951538,to",7
